"Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Ref_ID","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha"
"S_1435",240447,118931,"Bilsford Farm",1,0.1,0.1,"Submitted","C1884","18/09/2013","Devon","South West","England","13/08/2013","","","Small",2013,"2010 Onwards",NA,6.9,6,6,-4.27269409858035,50.9476748793376,17.137,4.662,4.091,4.796,4.662,2.733,14.027,0.115,60.443,29.864,14.306,2.735,4.569,8.836,61.172,2.132,53.01,2.132,7.47,1.925,1.925,3.08651638031006,154,7,"E01020309",1679,45.2,49,1424,357,25,441,17.7,663,543,82,2013,"Torridge",1109,1,36,16,0,6,14,NA,"NOC",19,44.4444444444444,0,16.6666666666667,38.8888888888889,NA
"S_1436",369527,136380,"Gilcombe Farm",1,0.5,0.5,"Submitted","C3308","15/09/2014","Somerset","South West","England","25/07/2014","","","Small",2014,"2010 Onwards",NA,6.7,6.7,6.7,-2.43682255103634,51.1258835133422,12.689,4.186,0.093,1.351,50.171,5.851,18.12,0.716,36.858,50.061,20.53,5.851,7.141,0.978,24.179,7.865,21.981,0.93,5.936,0.838,0.838,1.69574677944183,141,7,"E01029158",1551,35,34,1068,329,31,384,22.9,505,383,76,2014,"South Somerset",3305,1,60,25,0,31,4,NA,"LD",31,41.6666666666667,0,51.6666666666667,6.66666666666667,NA
"S_1437",260057,108191,"Bryony Hill Farm",1,0.5,0.5,"Submitted","C2369","28/10/2014","Devon","South West","England","13/11/2013","","","Small",2013,"2010 Onwards",NA,0.8,0.8,6.6,-3.98960845388067,50.856253186632,7.791,25.036,2.165,3.531,25.036,1.115,15.009,0.301,38.512,12.98,18.977,1.115,5.183,8.702,38.814,12.981,38.817,4.663,12.267,2.545,2.545,5.33466577529907,125,7,"E01020311",2068,46.7,51,1751,450,26,596,15.6,940,708,75,2013,"Torridge",1109,1,36,16,0,6,14,NA,"NOC",19,44.4444444444444,0,16.6666666666667,38.8888888888889,NA
"S_1438",387725,861054,"Ardlawhill Wood Wind Turbines - resubmission",2,0.5,1,"Submitted","C1682","04/11/2014","Grampian","Scotland","Scotland","16/07/2013","","","Small",2013,"2010 Onwards",NA,2.6,2,2,-2.20725798977788,57.639252418335,47.296,83.403,4.016,2.329,203.696,9.222,46.249,0.043,157.528,64.126,32.848,9.222,2.198,37.35,16.769,2.988,3.768,2.058,11.235,1.771,1.771,1.19678127765656,147,9,"S01000531",574,44.6,48,509,91,18,407,11.8,259,217,84,2013,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353
"S_1439",224108,114605,"Milton Farm Shop Wind Turbine",1,0.05,0.05,"Submitted","C0906","30/08/2013","Cornwall","South West","England","23/11/2012","","","Small",2012,"2010 Onwards",NA,1.9,1.4,1.4,-4.50297402505334,50.9040549988665,30.213,1.143,8.147,3.655,1.143,12.434,3.625,0.013,73.891,38.092,8.264,12.434,1.396,24.448,74.279,1.96,51.649,1.96,8.44,0.739,0.739,2.90569472312927,186,8,"E01018943",2121,44.8,49,1765,409,23,602,16.6,897,690,77,2012,"Cornwall",827,11,123,48,0,39,36,NA,"NOC",62,39.0243902439024,0,31.7073170731707,29.2682926829268,NA
"S_1440",309567,194305,"Garth Fawr Farm",1,0.5,0.5,"Submitted","C3099","27/06/2014","Mid Glamorgan","Wales","Wales","07/04/2014","","","Small",2014,"2010 Onwards",NA,3.7,3.7,4.6,-3.30822989891594,51.6402507798482,26.229,37.872,0.691,1.102,48.088,0.196,6.112,0.093,12.938,14.832,19.854,0.204,1.023,1.302,20.927,7.804,20.927,2.464,1.291,1.094,1.094,1.74628162384033,209,6,"W01001377",1543,43.3,45,1300,285,22,465,18.3,672,562,84,2014,"Caerphilly",7006,13,73,0,50,0,3,20,"Lab",37,0,68.4931506849315,0,4.10958904109589,27.3972602739726
"S_1441",381583,772084,"Highfield",1,0.8,0.8,"Submitted","C2789","04/11/2014","Grampian","Scotland","Scotland","03/03/2014","","","Small",2014,"2010 Onwards",NA,2.9,2.9,2.9,-2.30348708423651,56.8398467514015,39.601,50.695,8.778,1.99,115.641,5.129,34.303,0.38,84.539,35.539,8.928,5.129,1.036,7.535,16.889,17.194,8.143,3.342,14.037,0.637,0.637,3.28523325920105,125,8,"S01000280",761,37.5,37,595,180,30,503,26.4,294,198,67,2014,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353
"S_1442",334048,541419,"Fell Hill Wind Turbine",1,0.4,0.4,"Submitted","B1403","05/11/2014","Cumbria","North West","England","03/07/2014","","","Small",2014,"2010 Onwards",NA,10.2,4.1,4.1,-3.02649351402876,54.7633531427366,16.693,17.343,13.369,0.415,46.39,8.876,23.708,1.266,10.728,1.539,15.006,8.876,8.192,8.036,18.086,1.466,18.073,1.466,7.466,1.745,1.745,6.15769100189209,275,7,"E01019131",1940,46,48,1647,573,35,516,30.4,781,628,80,2014,"Allerdale",901,1,56,12,27,0,17,NA,"NOC",29,21.4285714285714,48.2142857142857,0,30.3571428571429,NA
"S_1443",343894,545019,"Toppin Hill Farm",2,0.1,0.2,"Refused/Abandoned","C1607","30/01/2014","Cumbria","North West","England","25/06/2013","","","Small",2013,"2010 Onwards",0,8.9,3.9,3.9,-2.87419426781976,54.7968992521628,15.396,12.032,2.972,6.793,56.577,1.602,22.373,0.056,0.353,10.214,17.704,1.604,10.791,0.988,18.727,5.28,13.822,5.111,7.614,0.725,0.725,0.65057909488678,132,6,"E01019315",1699,44.9,48,1418,446,31,488,20.7,732,561,77,2013,"Eden",905,1,38,15,0,10,13,NA,"NOC",20,39.4736842105263,0,26.3157894736842,34.2105263157895,NA
"S_1444",349775,837996,"Bogairdy Wind Farm",12,0.01,0.18,"Refused/Abandoned","AA302","06/07/2011","Grampian","Scotland","Scotland","31/01/2011","","","Small",2011,"2010 Onwards",0,1.7,1.7,1.7,-2.83807557483746,57.4295174039051,41.327,43.348,1.806,3.175,186.722,2.249,36.823,1.061,121.396,20.852,36.209,2.252,2.497,2.386,26.814,6.813,9.06,2.781,2.497,2.497,2.583,9.5852575302124,319,9,"S01000441",900,42.1,45,735,185,25,572,18.9,394,253,64,2011,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"S_1445",179347,56265,"Melrose Farm Wind Turbine",1,0.33,0.33,"Refused/Abandoned","AA821","21/05/2013","Cornwall","South West","England","19/06/2012","","","Small",2012,"2010 Onwards",0,8.3,2.7,12.1,-5.10394480711873,50.3648203110109,11.085,5.157,0.973,2.333,5.16,5.464,3.513,0.098,117.928,69.128,14.571,5.465,4.442,4.423,93.694,0.691,35.987,0.691,4.719,0.973,0.973,0.918059587478638,62,7,"E01018833",1486,43.2,45,1202,321,27,389,22.4,591,469,79,2012,"Cornwall",827,11,123,48,0,39,36,NA,"NOC",62,39.0243902439024,0,31.7073170731707,29.2682926829268,NA
"S_1446",477709,241837,"Knotwood Fields Farm (A)",1,0.1,0.1,"Refused/Abandoned","C2829","26/06/2014","Northamptonshire","East Midlands","England","17/03/2014","","","Small",2014,"2010 Onwards",0,23.4,0,0,-0.867722759994784,52.0694607276233,15.483,28.587,0.429,7.571,137.297,0.499,12.345,0.396,7.038,97.469,6.659,0.499,0.07,3.192,17.719,32.973,17.72,3.122,1.068,0.333,0.333,1.48400843143463,72,6,"E01027276",2517,40.3,42,2003,642,32,766,38.5,1040,831,80,2014,"South Northamptonshire",2706,1,42,32,1,3,6,NA,"Con",22,76.1904761904762,2.38095238095238,7.14285714285714,14.2857142857143,NA
"S_1447",316841,655384,"Carlops Hill Wind Turbine",1,0.8,0.8,"Refused/Abandoned","AA525","03/05/2012","Borders","Scotland","Scotland","22/09/2011","","","Small",2011,"2010 Onwards",0,8.7,2.6,2.6,-3.32757109523367,55.7845882436265,17.377,12.917,3.4,3.857,81.013,1.428,9.017,0.193,15.033,71.61,28.257,1.428,0.804,12.163,5.586,3.313,5.592,0.821,7.235,0.608,0.608,1.453782081604,279,7,"S01005476",961,39.3,43,749,404,54,574,48.6,347,272,78,2011,"Scottish Borders",8005,12,34,11,0,10,7,6,"NOC",18,32.3529411764706,0,29.4117647058824,20.5882352941176,17.6470588235294
"S_1448",353961,407528,"Gathurst Hall Farm",1,0.1,0.1,"Refused/Abandoned","C2539","28/04/2014","Greater Manchester","North West","England","16/12/2013","","","Small",2013,"2010 Onwards",0,4.1,1.9,1.9,-2.6965398376884,53.5623366611889,22.165,31.475,2.467,0.156,119.368,3.109,10.664,1.243,0.277,46.388,17.73,3.109,2.627,0.146,13.021,17.338,13.021,3.504,0,0,1.55,2.923264503479,37,6,"E01006314",1679,45.2,47,1429,405,28,470,30.2,740,641,87,2013,"Wigan",4810,5,75,1,63,2,9,NA,"Lab",38,1.33333333333333,84,2.66666666666667,12,NA
"S_1449",309902,585493,"Townfoot",1,0.33,0.33,"Refused/Abandoned","IF1401","25/02/2014","Northumberland","North East","England","04/03/2013","","","Small",2013,"2010 Onwards",0,9.1,9.1,23.1,-3.41549642867697,55.1555360058305,31.167,16.525,3.298,0.853,71.471,6.307,24.127,0.106,1.86,48.317,18.325,6.307,6.963,2.3,3.525,15.998,3.533,2.395,4.474,0.551,0.551,4.94551563262939,68,6,"S01001063",884,45.7,49,730,183,25,505,20.8,387,278,72,2013,"Dumfries & Galloway",8008,12,47,14,15,1,7,10,"NOC",24,29.7872340425532,31.9148936170213,2.12765957446809,14.8936170212766,21.2765957446809
"S_1450",497458,442210,"Field House Farm (resubmission)",2,0.05,0.1,"Refused/Abandoned","IM0016","30/01/2014","Humberside","Yorkshire and Humber","England","02/08/2013","","","Small",2013,"2010 Onwards",0,3.4,2.6,2.6,-0.519415668734555,53.8669613608012,10.564,30.947,3.778,1.92,34.876,3.92,4.329,0.763,14.839,40.986,19.06,3.923,1.579,6.207,16.096,16.096,16.096,4.42,4.483,0.84,0.84,0.918059587478638,46,6,"E01012925",1329,43.4,45,1090,490,45,376,39.4,534,426,80,2013,"East Riding Of Yorkshire",2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,NA
"S_1451",276568,682732,"Greensburn Farm",1,0.225,0.22,"Refused/Abandoned","C2300","18/02/2014","Central","Scotland","Scotland","06/11/2013","","","Small",2013,"2010 Onwards",0,3.3,0.8,0.8,-3.9818690548746,56.02155007148,5.079,29.091,3.722,1.385,123.87,1.869,10.985,0.673,3.745,23.614,18.193,1.87,10.708,4.527,12.539,9.964,8.147,0.231,3.372,2.255,2.255,7.2408332824707,242,8,"S01002528",807,43.6,46,693,150,22,547,17.9,361,284,79,2013,"Falkirk",8015,12,32,2,14,0,3,13,"NOC",17,6.25,43.75,0,9.375,40.625
"S_1452",366958,384565,"Ivy House (HIGH LEGH)",1,0.1,0.1,"Refused/Abandoned","C2756","01/07/2014","Cheshire","North West","England","20/01/2014","","","Small",2014,"2010 Onwards",0,7.6,3.4,3.4,-2.49790721215809,53.3569244026933,12.459,50.05,0.36,0.616,145.754,4.889,12.333,0.748,0.296,27.217,6.563,4.889,0.792,5.783,6.681,5.516,16.179,3.732,2.029,1.68,1.68,0.918059587478638,59,6,"E01018598",1581,42.4,46,1300,524,40,475,42.7,649,508,78,2014,"Cheshire East",621,11,82,51,16,4,11,NA,"Con",42,62.1951219512195,19.5121951219512,4.8780487804878,13.4146341463415,NA
"S_1453",296349,105776,"Queensborough Farm wind turbine",1,0.225,0.22,"Refused/Abandoned","C1350","19/08/2013","Devon","South West","England","24/05/2013","","","Small",2013,"2010 Onwards",0,1.3,1.3,2,-3.47351993646559,50.8421948330438,12.055,11.889,1.788,5.229,21.604,6.963,19.642,0.513,4.902,20.199,25.068,6.964,8.003,4.369,16.277,15.86,15.86,4.633,5.082,1.809,1.809,5.96927165985107,232,8,"E01020044",1602,44.5,48,1313,517,39,434,36.9,671,514,77,2013,"Mid Devon",1103,1,42,24,0,6,12,NA,"Con",22,57.1428571428571,0,14.2857142857143,28.5714285714286,NA
"S_1454",354252,863462,"Ley Farm Wind Turbine",1,0.85,0.85,"Refused/Abandoned","AA458","31/08/2012","Grampian","Scotland","Scotland","09/08/2011","","","Small",2011,"2010 Onwards",0,0.5,0.5,2.8,-2.76832575650764,57.6587175279828,32.55,66.516,6.259,2.512,210.448,1.769,32.44,0.087,147.07,45.412,55.529,1.777,2.115,13.771,19.098,8.32,19.1,3.201,10.255,1.095,1.095,2.1125967502594,92,8,"S01000525",1047,45.1,48,877,205,23,653,13,416,322,77,2011,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"S_1455",298051,659364,"Pateshill WTW Wind Turbine - resubmission",1,0.85,0.85,"Refused/Abandoned","C1687","13/01/2014","Lothian","Scotland","Scotland","16/07/2013","","","Small",2013,"2010 Onwards",0,0.8,0.8,6.7,-3.62855340317903,55.8167341410958,19.974,24.783,1.018,2.904,99.796,0.323,15.141,1.115,6.404,55.331,12.313,0.362,1.909,2.152,14.591,7.247,14.591,2.502,3.964,1.816,1.816,4.07933378219604,292,8,"S01006295",881,35.1,37,668,172,26,592,23.5,327,213,65,2013,"West Lothian",8029,12,33,1,16,0,1,15,"NOC",17,3.03030303030303,48.4848484848485,0,3.03030303030303,45.4545454545455
"S_1456",367977,761236,"Glenskinno Farm Wind Turbines",2,0.05,0.11,"Refused/Abandoned","B0285","18/05/2012","Tayside","Scotland","Scotland","12/01/2012","","","Small",2012,"2010 Onwards",0,7.3,7.3,19.9,-2.52512614194622,56.7416560111341,43.763,40.397,1.533,4.51,107.89,2.927,18.236,1.216,67.157,25.995,5.172,2.927,3.989,2.842,1.924,3.095,1.928,1.928,3.29,0.973,0.973,1.77020907402039,69,8,"S01000707",625,41.6,44,516,161,31,404,24.3,270,194,72,2012,"Angus",8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345
"S_1457",159053,39986,"Prosper Hill wind turbine",1,0.05,0.05,"Refused/Abandoned","C1167","17/01/2014","Cornwall","South West","England","03/04/2013","","","Small",2013,"2010 Onwards",0,3.8,1.2,1.2,-5.3784156614174,50.2107134787134,9.225,1.748,4.288,0.673,1.748,0.105,9.104,0.395,142.208,92.977,20.808,0.152,0.562,1.662,68.467,9.86,10.075,0.881,3.074,0.606,0.606,3.2122642993927,57,7,"E01018980",1407,44.3,45,1170,302,26,390,16.4,577,435,75,2013,"Cornwall",827,11,123,31,8,36,48,NA,"NOC",62,25.2032520325203,6.50406504065041,29.2682926829268,39.0243902439024,NA
"S_1458",283058,370953,"Bodlondeb Wind Turbines",2,0.01,0.02,"Refused/Abandoned","B0139","20/03/2012","Gwynedd","Wales","Wales","12/09/2011","","","Small",2011,"2010 Onwards",0,10.6,10.6,10.6,-3.75304210733177,53.2227130062806,24.013,21.062,4.615,0.791,141.322,0.175,15.54,0.183,47.195,6.487,7.041,0.175,3.691,3.936,21.483,8.005,8.659,1.442,6.732,2.135,2.135,2.34054327011108,286,8,"W01000137",1537,44.3,47,1278,441,35,420,24.5,630,479,76,2011,"Conwy",7001,13,59,19,7,5,15,13,"NOC",30,32.2033898305085,11.864406779661,8.47457627118644,25.4237288135593,22.0338983050847
"S_1459",363366,140567,"Manor Farm (Somerset)",1,0.5,0.5,"Refused/Abandoned","C1947","30/01/2014","Somerset","South West","England","19/09/2013","","","Small",2013,"2010 Onwards",0,1.9,1.9,5.4,-2.52528387633987,51.1631693376725,17.898,8.706,0.011,0.621,50.971,0.247,17.737,0.899,29.575,54.523,13.081,0.252,0.772,1.829,17.068,6.929,17.069,1.305,2.102,0.079,0.079,1.86132276058197,115,7,"E01029021",1238,42.4,45,999,328,33,339,31,488,419,86,2013,"Mendip",3301,1,47,31,1,14,1,NA,"Con",24,65.9574468085106,2.12765957446809,29.7872340425532,2.12765957446809,NA
"S_1460",276574,684700,"West Riverside Farm",1,0.225,0.22,"Refused/Abandoned","IF1403","28/06/2013","Central","Scotland","Scotland","07/03/2013","","","Small",2013,"2010 Onwards",0,6.4,6.4,6.9,-3.98267884760912,56.0392227841785,7.03,27.754,4.159,0.461,124.281,2.681,9.151,0.777,3.807,22.299,17.402,2.681,8.74,6.466,11.266,10.237,9.593,0.063,3.807,2.404,2.404,4.12317419052124,151,7,"S01002528",807,43.6,46,693,150,22,547,17.9,361,284,79,2013,"Falkirk",8015,12,32,2,14,0,3,13,"NOC",17,6.25,43.75,0,9.375,40.625
"S_1461",477405,242065,"Knotwood Fields Farm (B)",2,0.1,0.2,"Refused/Abandoned","C2830","01/08/2014","Northamptonshire","East Midlands","England","18/03/2014","","","Small",2014,"2010 Onwards",0,6.2,6.2,10.6,-0.872105228837611,52.0715526898038,15.238,28.958,0.582,7.899,137.333,0.76,12.723,0.582,7.086,97.708,6.328,0.76,0.409,3.232,17.506,33.334,17.507,2.793,1.415,0.582,0.582,0.65057909488678,74,6,"E01027276",2517,40.3,42,2003,642,32,766,38.5,1040,831,80,2014,"South Northamptonshire",2706,1,42,32,1,3,6,NA,"Con",22,76.1904761904762,2.38095238095238,7.14285714285714,14.2857142857143,NA
"S_1462",380695,831715,"North Tullo Farm Wind Turbines",2,0.33,0.66,"Refused/Abandoned","B0434","27/06/2013","Grampian","Scotland","Scotland","25/10/2011","","","Small",2011,"2010 Onwards",0,2,2,3,-2.3226673349295,57.3754713280345,19.17,57.92,0.882,2.615,174.957,10.151,22.426,0.69,128.575,42.527,17.995,10.152,9.337,9.542,17.631,20.564,17.636,1.846,9.776,0.544,0.544,1.95106673240662,146,8,"S01000443",608,40.2,43,501,179,36,421,29.5,241,205,85,2011,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"S_1463",188626,217140,"Marlsbrough Farm",1,0.1,0.1,"Refused/Abandoned","C1782","06/12/2013","Dyfed","Wales","Wales","17/06/2013","","","Small",2013,"2010 Onwards",0,6.6,6.6,7.4,-5.06787096539033,51.8128193836243,47.694,56.789,2.073,2.522,73.191,6.793,7.266,0.071,69.374,0.849,14.507,6.793,6.524,5.597,55.341,2.235,7.196,2.234,4.395,1.589,1.589,0.580484509468079,86,7,"W01000556",1149,48.3,53,995,295,30,293,19.5,509,415,82,2013,"Pembrokeshire",7016,13,60,3,9,1,42,5,"Ind",31,5,15,1.66666666666667,70,8.33333333333333
"S_1464",396106,858506,"Mains of Hatton (Strichen)",2,0.02,0.04,"Refused/Abandoned","B0100","25/08/2011","Grampian","Scotland","Scotland","31/01/2011","","","Small",2011,"2010 Onwards",0,12.1,2.2,2.2,-2.06684061966935,57.6165179002599,45.518,87.202,0.692,3.407,200.896,2.821,42.9,0.178,159.472,69.413,28.554,2.821,4.075,40.071,8.238,7.199,8.232,6.488,6.822,0.53,0.53,2.34415936470032,75,8,"S01000519",515,39.7,42,422,97,23,360,17.5,196,162,83,2011,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"S_1465",352314,476121,"Green Dragon Farm wind cluster",3,0.1,0.3,"Refused/Abandoned","C1357","04/10/2013","Cumbria","North West","England","10/05/2013","","","Small",2013,"2010 Onwards",0,5,0.6,0.6,-2.73209372899657,54.1786429022612,24.317,1.122,0.589,2.161,66.749,0.383,11.749,0.27,0.013,6.791,2.059,0.406,5.887,0.665,3.386,2.058,3.386,1.975,5.239,0.437,0.437,2.05164074897766,60,6,"E01019348",1227,45,47,1007,425,42,324,35.5,518,434,84,2013,"South Lakeland",906,1,51,14,3,34,0,NA,"LD",26,27.4509803921569,5.88235294117647,66.6666666666667,0,NA
"S_1466",269625,548483,"High Banks",1,0.22,0.26,"Refused/Abandoned","AA083","25/09/2014","Dumfries and Galloway","Scotland","Scotland","13/04/2010","","","Small",2010,"Before 2010",0,1.4,1.4,1.4,-4.03035411809471,54.8141927578027,23.457,9.304,0.076,2.35,41.541,4.578,2.672,0.299,54.189,45.758,20.377,4.578,6.71,34.837,12.527,13.723,12.529,2.991,2.172,1.974,1.974,2.05164074897766,64,7,"S01000902",943,47.5,52,813,221,27,557,14.9,443,311,70,2010,"Dumfries & Galloway",8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809
"S_1467",432817,366151,"Amber Manor Farm",1,0.1,0.1,"Refused/Abandoned","C2361","14/02/2014","Derbyshire","East Midlands","England","28/10/2013","","","Small",2013,"2010 Onwards",0,5.2,4.5,5.5,-1.51029360379612,53.1914399952874,18.924,54.575,1.332,0.688,115.797,7.984,13.733,0.29,12.391,1.139,12.12,7.984,4.2,6.428,47.874,1.374,1.374,1.374,3.968,1.136,1.136,2.46510648727417,295,8,"E01019769",1905,47,50,1631,600,37,494,34.4,798,629,79,2013,"North East Derbyshire",1007,1,53,17,34,0,2,NA,"Lab",27,32.0754716981132,64.1509433962264,0,3.77358490566038,NA
"S_1468",497269,466443,"Burrow House Farm",2,0.225,0.45,"Refused/Abandoned","C3058","12/09/2014","Humberside","Yorkshire and Humber","England","02/06/2014","","","Small",2014,"2010 Onwards",0,0.1,0.1,2.3,-0.514564246866361,54.0847225369895,4.086,20.451,10.588,0.43,17.861,8.403,9.22,0.948,36.483,16.786,18.878,8.403,6.659,10.57,30.255,16.661,19.925,2.13,9.032,3.582,3.582,1.453782081604,147,7,"E01012981",1406,45,48,1207,375,31,424,24.3,611,350,57,2014,"East Riding Of Yorkshire",2021,11,67,52,6,3,6,NA,"Con",34,77.6119402985075,8.95522388059701,4.47761194029851,8.95522388059701,NA
"S_1469",377546,430587,"Huncoat Brickworks",1,0.01,0.02,"Refused/Abandoned","N00446W","03/02/2010","Lancashire","North West","England","23/09/2004","","","Small",2004,"Before 2010",0,9.7,4.5,4.5,-2.34215474032136,53.7711349408268,30.804,4.902,0.561,1.627,115.168,0.113,19.174,0.241,0.845,27.459,31.182,0.113,0.725,0.394,31.136,11.401,11.401,4.549,1.192,0,0,3.54201602935791,179,6,"E01025053",1552,37.9,39,1225,250,20,511,17,641,493,77,2004,"Hyndburn",2306,1,35,20,15,0,0,NA,"Con",18,57.1428571428571,42.8571428571429,0,0,NA
"S_1470",520019,395403,"Binbrook Technical Park",1,0.5,0.5,"Refused/Abandoned","C2642","29/04/2014","Lincolnshire","East Midlands","England","10/01/2014","","","Small",2014,"2010 Onwards",0,15.1,7.2,7.2,-0.194555478183132,53.4417423265361,17.244,0,5.989,1.585,24.889,2.018,33.684,0.213,21.576,90.942,17.097,2.018,6.444,9.784,16.483,16.483,16.483,7.762,9.513,0,0,2.59590172767639,98,6,"E01026415",1057,40.8,44,846,165,20,317,12.9,406,263,65,2014,"West Lindsey",2507,1,37,21,2,11,3,NA,"Con",19,56.7567567567568,5.40540540540541,29.7297297297297,8.10810810810811,NA
"S_1471",288992,349821,"Gilar Farm",1,0.1,0.1,"Refused/Abandoned","C3067","14/08/2014","Gwynedd","Wales","Wales","27/05/2014","","","Small",2014,"2010 Onwards",0,7.2,4.9,4.9,-3.65688103573284,53.0341120699825,26.118,18.768,2.185,2.476,162.035,9.164,15.75,0.376,53.286,1.88,8.251,9.164,1.282,10.721,14.606,2.681,2.681,0.462,18.568,0.897,0.897,4.97074937820435,280,6,"W01000159",1435,44,46,1195,312,26,385,17.4,564,387,69,2014,"Conwy",7001,13,59,13,10,5,19,12,"NOC",30,22.0338983050847,16.9491525423729,8.47457627118644,32.2033898305085,20.3389830508475
"S_1472",233392,64305,"Goodmerry Farm Wind Turbine",1,0.05,0.05,"Refused/Abandoned","C0864","30/08/2013","Cornwall","South West","England","17/10/2012","","","Small",2012,"2010 Onwards",0,5.4,1.5,1.5,-4.34837791419228,50.4548600047956,20.615,4.718,3.387,4.797,14.385,1.887,10.935,0.362,64.055,14.78,11.538,1.889,4.748,4.284,65.419,4.767,6.995,2.4,5.039,1.387,1.387,5.86917877197266,103,7,"E01018785",1946,44.1,47,1607,555,35,559,28.4,822,563,68,2012,"Cornwall",827,11,123,48,0,39,36,NA,"NOC",62,39.0243902439024,0,31.7073170731707,29.2682926829268,NA
"S_1473",297676,661368,"EAST OF BREICH",2,0.225,0.45,"Refused/Abandoned","C1489","24/01/2014","Lothian","Scotland","Scotland","25/04/2013","","","Small",2013,"2010 Onwards",0,9.7,5,5,-3.63529037685818,55.8346532381827,18.966,26.659,0.96,1.078,100.229,1.708,14.272,0.494,4.381,53.643,10.717,1.708,0.099,0.157,15.895,9.099,15.895,0.873,3.406,0.84,0.84,1.45254397392273,203,7,"S01006295",881,35.1,37,668,172,26,592,23.5,327,213,65,2013,"West Lothian",8029,12,33,1,16,0,1,15,"NOC",17,3.03030303030303,48.4848484848485,0,3.03030303030303,45.4545454545455
"S_1474",610846,338615,"Selbrigg Road Wind Turbine",1,0.5,0.5,"Refused/Abandoned","B0689","05/04/2013","Norfolk","Eastern","England","23/11/2012","","","Small",2012,"2010 Onwards",0,13.5,4.5,4.5,1.13368812187389,52.903588951518,21.568,1.286,4.22,2.867,5.456,14.641,17.913,0.2,103.712,24.584,8.297,14.641,1.263,1.706,5.285,1.825,5.285,1.825,1.649,1.104,1.104,0.291134595870972,62,7,"E01026733",2322,45.9,49,1927,517,27,647,21.3,1033,716,69,2012,"North Norfolk",2605,1,48,28,0,18,2,NA,"Con",25,58.3333333333333,0,37.5,4.16666666666667,NA
"S_1475",273647,668126,"Palace Farm wind turbine",1,0.5,0.5,"Refused/Abandoned","C1366","12/08/2013","Strathclyde","Scotland","Scotland","14/05/2013","","","Small",2013,"2010 Onwards",0,9.7,8.7,8.7,-4.02184902203931,55.8896393514781,9.509,32.414,2.925,0.846,124.64,0.323,11.816,0.035,2.978,30.3,13.597,0.357,5.291,1.192,23.668,7.674,7.333,2.82,1.658,1.192,1.192,2.39894652366638,107,7,"S01004835",820,35.6,38,631,130,21,550,16.2,307,227,74,2013,"North Lanarkshire",8023,12,70,0,41,0,3,26,"Lab",36,0,58.5714285714286,0,4.28571428571429,37.1428571428571
"S_1476",262937,859454,"Upper Badrain wind turbine",1,0.5,0.5,"Refused/Abandoned","C1375","06/08/2013","Highland","Scotland","Scotland","21/05/2013","","","Small",2013,"2010 Onwards",0,5.5,5.5,11.4,-4.29541022149217,57.6042034910603,10.032,25.608,5.076,1.723,242.879,6.886,7.249,0.423,144.053,39.827,14.386,6.886,3.37,5.417,3.165,2.406,3.17,2.406,7.235,1.175,1.175,2.90322327613831,143,7,"S01003905",1166,42.7,46,946,388,41,720,33.3,447,383,86,2013,"Highland",8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5
